file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,349.3,FastJet,Kt,N2Tiled,0.4,1.0
events-ee-Z.hepmc3.gz,43.05,16,20.32899,Julia,Kt,N2Tiled,0.2,1.0
events-ee-H.hepmc3.gz,64.97,16,36.13374,Julia,Kt,N2Tiled,0.2,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,33.099070000000005,Julia,Kt,N2Tiled,0.2,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,47.93719,Julia,Kt,N2Tiled,0.2,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,58.4803,Julia,Kt,N2Tiled,0.2,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,80.49735000000001,Julia,Kt,N2Tiled,0.2,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,80.10773,Julia,Kt,N2Tiled,0.2,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,98.58737,Julia,Kt,N2Tiled,0.2,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,144.05645,Julia,Kt,N2Tiled,0.2,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,185.68617000000003,Julia,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,273.86126,Julia,Kt,N2Tiled,0.2,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,275.2142,Julia,Kt,N2Tiled,0.2,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,321.90908,Julia,Kt,N2Tiled,0.2,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.24,FastJet,CA,N2Plain,1.5,0.0
events-ee-H.hepmc3.gz,64.97,16,37.83,FastJet,CA,N2Plain,1.5,0.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,98.15,FastJet,CA,N2Plain,1.5,0.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,175.97,FastJet,CA,N2Plain,1.5,0.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,245.26,FastJet,CA,N2Plain,1.5,0.0
events-pp-1TeV.hepmc3.gz,226.98,16,317.21,FastJet,CA,N2Plain,1.5,0.0
events-pp-2TeV.hepmc3.gz,226.98,16,317.28,FastJet,CA,N2Plain,1.5,0.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,488.99,FastJet,CA,N2Plain,1.5,0.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,734.76,FastJet,CA,N2Plain,1.5,0.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,1033.99,FastJet,CA,N2Plain,1.5,0.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1481.6,FastJet,CA,N2Plain,1.5,0.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1661.31,FastJet,CA,N2Plain,1.5,0.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2094.9,FastJet,CA,N2Plain,1.5,0.0
events-ee-Z.hepmc3.gz,43.05,16,20.31,FastJet,Kt,N2Plain,1.5,1.0
events-ee-H.hepmc3.gz,64.97,16,36.02,FastJet,Kt,N2Plain,1.5,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,94.71,FastJet,Kt,N2Plain,1.5,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,169.65,FastJet,Kt,N2Plain,1.5,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,235.73,FastJet,Kt,N2Plain,1.5,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,306.5,FastJet,Kt,N2Plain,1.5,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,306.53,FastJet,Kt,N2Plain,1.5,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,470.07,FastJet,Kt,N2Plain,1.5,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,709.17,FastJet,Kt,N2Plain,1.5,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,997.16,FastJet,Kt,N2Plain,1.5,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1426.55,FastJet,Kt,N2Plain,1.5,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1601.96,FastJet,Kt,N2Plain,1.5,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,2014.2,FastJet,Kt,N2Plain,1.5,1.0
events-ee-Z.hepmc3.gz,43.05,16,31.04954,Julia,AntiKt,N2Tiled,1.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,49.360380000000006,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,78.3743,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,117.98209000000001,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,144.46917,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,183.18479,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-2TeV.hepmc3.gz,226.98,16,182.87299,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,240.15414,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,327.79732,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,450.82493,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,613.95061,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,705.14811,Julia,AntiKt,N2Tiled,1.0,-1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,796.13731,Julia,AntiKt,N2Tiled,1.0,-1.0
events-ee-Z.hepmc3.gz,43.05,16,35.138600000000004,Julia,Kt,N2Tiled,2.0,1.0
events-ee-H.hepmc3.gz,64.97,16,56.5797,Julia,Kt,N2Tiled,2.0,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,103.82914000000001,Julia,Kt,N2Tiled,2.0,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,159.12262,Julia,Kt,N2Tiled,2.0,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,198.06043000000003,Julia,Kt,N2Tiled,2.0,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,255.41557,Julia,Kt,N2Tiled,2.0,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,256.33348,Julia,Kt,N2Tiled,2.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,343.47211000000004,Julia,Kt,N2Tiled,2.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,492.44826,Julia,Kt,N2Tiled,2.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,649.56263,Julia,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,975.7566400000001,Julia,Kt,N2Tiled,2.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1072.58419,Julia,Kt,N2Tiled,2.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1157.0980100000002,Julia,Kt,N2Tiled,2.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,24.18497,Julia,AntiKt,N2Plain,1.0,-1.0
events-ee-H.hepmc3.gz,64.97,16,40.877829999999996,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,78.01314,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,132.20479,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,176.63035,Julia,AntiKt,N2Plain,1.0,-1.0
events-pp-1TeV.hepmc3.gz,226.98,16,230.52685000000002,Julia,AntiKt,N2Plain,1.0,-1.0
